Data S1. List of Border Protected Areas,,
WDPAID,NAME,ISO3
555631228,VEP nr.E01295,EST
555631247,VEP nr.E01275,EST
555631283,VEP nr.124173,EST
555631289,VEP nr.E01276,EST
555631298,VEP nr.114045,EST
555631446,VEP nr.L01380,EST
555631493,VEP nr.E01157,EST
555631506,VEP nr.117131,EST
555631526,VEP nr.E01308,EST
555631554,VEP nr.E01161,EST
555631580,VEP nr.E01162,EST
555631624,VEP nr.112021,EST
555631625,VEP nr.127226,EST
555631744,VEP nr.E01259,EST
555631769,VEP nr.114048,EST
555631782,Vep Nr.L01981,EST
555631784,VEP nr.E01165,EST
555631911,VEP nr.E01003,EST
555632399,"Smolnitsa Mka, Vasknarva Pv.",EST
555632610,Alutaguse rahvuspark,EST
555632653,"Luhasoo LKA, Kellämäe skv.",EST
555632678,"Luhasoo LKA, Luhasoo pv.",EST
555632699,"Puhatu Lka, Uusnova Skv.",EST
555632709,Luhasoo looduskaitseala,EST
555632714,"Luhasoo LKA, Luhasoo skv.",EST
555632848,NSG Effelder Waldsee,DEU
555632852,NSG Kitscher Bruch Kirchhover Bruch,DEU
555632857,NSG Rothenbach Effelder Wald,DEU
555632863,NSG Untere Ruraue,DEU
555632877,"Naturschutzgebiet ""Westlich Berus"" (N 6706-302)",DEU
555632883,"Naturschutzgebiet ""Umgebung Gräfinthal"" (N 6808-304)",DEU
555632886,"Naturschutzgebiet ""Hammelsberg und Atzbüsch bei Perl"" (N 6504-301)",DEU
555632891,"Naturschutzgebiet ""Warndt"" (N 6706-301)",DEU
555632927,LSG Schlinge,DEU
555632931,"LSG Oedings Feld, Sternbusch",DEU
555632964,"LSG Venn, Vitiverter Mark, Hessinghook",DEU
555632977,"Landschaftsschutzgebiet ""Nördlich Rilchingen-Hanweiler"" (L 6808-305)",DEU
555633079,Rämiäjängän luonnonsuojelualue,FIN
555633081,Sorsatunturin luonnonsuojelualue,FIN
555633090,Törmäojan luonnonsuojelualue,FIN
555633440,Kärmeniemi,FIN
555633566,"Jokirinne, Suomi 100",FIN
555633791,Kanasensuo-Rytisuon luonnonsuojelualue,FIN
555633815,Pitkälä,FIN
555633848,Baquet,BEL
555634128,Buberget,NOR
555634177,Svantjern,NOR
555634208,Kaleburn,LUX
555634209,Sporbaach,LUX
555634210,Kasselslay / Zogel,LUX
555634213,Parc Naturel Mëllerdall / Naturpark Mëllerdall,LUX
555634215,Naravni rezervat Ormoške lagune,SVN
555634220,Velky Milic- Op,SVK
555634473,Stalpishte,BGR
555634538,VEP nr.205518,EST
555634621,VEP nr.205613,EST
555634651,VEP nr.205479,EST
555634653,VEP nr.205477,EST
555634668,VEP nr.205463,EST
555635080,VEP nr.205438,EST
555635081,VEP nr.205437,EST
555635082,VEP nr.205436,EST
555635086,VEP nr.205431,EST
555635087,VEP nr.205430,EST
555635088,VEP nr.205429,EST
555635089,VEP nr.205428,EST
555635093,VEP nr.205426,EST
555635561,Lac Lman,FRA
555635574,ETHNIKOS DRYMOS PRESPON – EVRYTERI PERIOCHI,GRC
555635627,Maas bij Eijsden,NLD
555635629,Devinska hradna skala,SVK
555635643,Hubovo,SVK
555635644,Horny tok Ipla,SVK
555635645,Rimava a Slana,SVK
555635650,Dolny tok Ipla,SVK
555635653,Polesie,SVK
555635660,Rakovsko-milosovske raseliniska,SVK
555635666,Tisa,SVK
555635680,Rataj,SVK
555635712,Gbelsky les,SVK
555635718,Dlhy vrch,SVK
555635721,Sokolia skala,SVK
555635723,Bubenik,SVK
555635737,Becherovska tisina,SVK
555635744,Hornadske meandre,SVK
555635749,Stredny tok Popradu,SVK
555635750,Tvarozecke luky,SVK
555635752,Stredny tok Bodvy,SVK
555635755,Stredny tok Ipla,SVK
555635756,Galamia,SVK
555635758,Osadska,SVK
555635766,Bratislavske luhy,SVK
555635767,Cenkov,SVK
555635768,Dunajske luhy,SVK
555635777,Burdov,SVK
555635786,Kysucke Beskydy,SVK
555635788,Oravska vodna nadrz,SVK
555635791,Cerova vrchovina,SVK
555635797,Dunaj,SVK
555635967,Cerro Pintao - Serrania del Perija,COL
555636206,La Ventana,COL
555636223,El Panuelo,COL
555636231,Serrania del Perija,COL
555636233,Tacarcuna,COL
555636496,Parque Estadual Do Espinilho,BRA
555636655,Glacial lakes in the Tatra National Park,POL
555636656,Peat bogs in the Tatra National Park,POL
555637342,Complejo de humedales Lagos de Tarapoto,COL
555637343,Complejo de Humedales Cuyabeno Lagartococha Yasuní,ECU
555637725,Asi Keyi,CAN
555637806,Laverendrye Provincial Park (Waterway Class),CAN
555637851,Pigeon River Provincial Park (Natural Environment Class),CAN
555637852,Piney Ecological Reserve,CAN
555637856,Prairie National Wildlife Area - Unit number 11,CAN
555637893,Sandpoint Island Provincial Park (Natural Environment Class),CAN
555637936,Van Tat K'atr'anahtii (Old Crow Flats),CAN
555637937,Van Tat K'atr'anahtii (Old Crow Flats),CAN
555637955,Minziro,TZA
555637960,Pumalín Douglas Tompkins,CHL
555638049,03551R005 Biological Refuge,CAN
555638054,03551R002 Biological Refuge,CAN
555638525,LSG Rüenberg - Füchte,DEU
555638526,LSG Dinkelniederung Gronau - Epe,DEU
555638527,LSG Brook,DEU
555638528,"LSG Südlich Gronau-Epe, Graes und Alstätte",DEU
555638529,LSG Eitinghook - Kretier - Hovesaat -Tangerding Hook - Vardingholter Venn,DEU
555638530,LSG Reyerdingvenn - Reyerdingsbach,DEU
555638531,LSG Holtwicker Bach,DEU
555638556,"Landschaftsschutzgebiet ""Moselaue bei Nennig"" (L 6404-303)",DEU
555638560,"Landschaftsschutzgebiet ""Saar-Nied-Gau"" (L 6605-303)",DEU
555638561,"Landschaftsschutzgebiet ""Bickenalbtal"" (L 6809-301)",DEU
555638566,"Landschaftsschutzgebiet ""Blies"" (L 6609-305)",DEU
555638622,NSG Floerbach,DEU
555638624,NSG Reyerdingsbach,DEU
555638625,NSG Goorbach undt Hornebecke (BOR),DEU
555638626,NSG Feuchtwiesen im Vardingholter Venn,DEU
555638657,"Naturschutzgebiet ""Nied"" (N 6605-301)",DEU
555638658,"Naturschutzgebiet ""Bickenalbtal"" (N 6809-301)",DEU
555638672,462 Maasvallei van Stokkem tot Heppeneert - Deelgebied 1. Projectgrindwinning Elerweerd,BEL
555638675,Haff Réimech - Baggerweieren,LUX
555638678,Rosport-Hëlt,LUX
555638684,NNN-DR,NLD
555638685,NNN-OV,NLD
555638687,NNN-GE,NLD
555638692,NNN-NB,NLD
555638693,NNN-LI,NLD
555638888,2049538 Päggonätto,SWE
555638943,2047945 Höbergsfjället,SWE
555639138,2049260 Skåarnja,SWE
555639980,Grosswoerth,FRA
555639995,Rheinschluth,FRA
555640071,Lautermatten,FRA
555640228,Reserve Naturelle Rnr Des Monts De Baives Et Parcelles Acquises,FRA
555640231,Etang De La Galoperie,FRA
555640476,Ens Marais De La Haute-Versoix Et De Brou,FRA
555640557,Spanisloch Et Grossen Weyer,FRA
555640569,Hammelsberg,FRA
555640583,Reserve Naturelle Rnr Du Bois D'Encade,FRA
555640604,Sur Grauve,FRA
555640605,Croix Saint Marc,FRA
555640665,Roselières Du Lac Léman,FRA
555640708,La Feuillée,FRA
555641626,Tønder kommune Privat,DNK
555641636,Aabenraa kommune Privat,DNK
555641645,Naturschutzgebiet Egelsee,AUT
555641822,Laanekolli looduskaitseala,EST
555641973,"Teringimetsa LKA, Teringimetsa skv.",EST
555642080,Teringimetsa looduskaitseala,EST
555642090,Karisöödi looduskaitseala,EST
555642092,Kõõvistmäe looduskaitseala,EST
555642093,Hõpõsaarõ-Katõsilla looduskaitseala,EST
555642116,"Hõpõsaarõ-Katõsilla LKA, Hõpõsaarõ-Katõsilla skv.",EST
555642117,"Laanekolli LKA, Laanekolli skv.",EST
555642123,"Karisöödi LKA, Karisöödi skv.",EST
555642150,"Kõõvistmäe LKA, Kõõvistmäe skv.",EST
555642177,VEP nr.205849,EST
555642185,VEP nr.206296,EST
555642253,VEP nr.205850,EST
555642354,VEP nr.205851,EST
555642402,VEP nr.205852,EST
555642529,VEP nr.206471,EST
555642555,VEP nr.206297,EST
555642636,VEP nr.206327,EST
555642704,VEP nr.205997,EST
555642869,VEP nr.206032,EST
555642908,VEP nr.206294,EST
555642974,VEP nr.206067,EST
555642980,VEP nr.205848,EST
555643065,VEP nr.205995,EST
555643078,Dahek Nature Reserve,JOR
555643509,Patagonia,CHL
555643519,Masheke,PER
555643521,Knoya - Supru,PER
555643581,Karkonosze,POL
555643589,Kokra,AUT
555643590,Feistritz- und Krumbachgraben,AUT
555643601,Koschuta,AUT
555643607,Torfowiska Orawsko-Nowotarskie,POL
555643609,Kosiak,AUT
555643611,Kronhofgraben,AUT
555643612,Garnitzenklamm,AUT
555643697,Kalktuffquelle Wanghausen,AUT
555643715,Forêt des pins 1,HTI
555643726,Karkonosze,POL
555643728,Torfowiska Orawsko-Nowotarskie,POL
555645333,"Vardo-, Laster- och Fjällfjällen",SWE
555645421,Sierra San Vicente,MEX
555645432,N.C.P.E Santa Rosa,MEX
555645497,Territorio del Pueblo Shuar Arutam,ECU
555646783,Sanmeorigoksan,KOR
555651589,Horbat Kukhim,ISR
555651602,Irus Hadur Manara,ISR
555651608,Nahal Shillo,ISR
555651614,Kfira,ISR
555651621,Har Amir,ISR
555651622,Me Neftoah,ISR
555651626,Hadom Shomron,ISR
555651639,Yam Ha-Almogim Be-Elat,ISR
555651917,Wrangell-Saint Elias,USA
555651927,Divide County,USA
555653970,San Pedro Ecosystem,USA
555655714,Whitefish Point Great Lakes State Bottomland Preserve,USA
555655854,Isle Royale,USA
555655913,Arctic,USA
555656032,Lower Rio Grande Valley,USA
555656053,Moosehorn,USA
555656128,Santa Ana,USA
555656129,Lower Rio Grande Valley,USA
555656767,Cook Island,USA
555656904,Hobbins Meyer,USA
555656961,Koren,USA
555657145,Round Island Point,USA
555657256,University of Michigan,USA
555657257,University of Michigan Homestead,USA
555657512,Tallgrass Aspen Parkland,USA
555659687,Map 18 Lot 26A,USA
555659688,Map 18 Lot 98,USA
555661571,Glacier,USA
555661684,Warm Pass,USA
555662234,Sault Ste. Marie State Forest Area,USA
555662889,Spednic Lake - Saint Croix River,USA
555663028,Motor Island,USA
555663050,Roseau River,USA
555663953,Divide County Waterfowl Production Area 3,USA
555664842,Cavalier County,USA
555665390,Stikine-Leconte,USA
555666673,Wilson Hill,USA
555666725,Detroit River International,USA
555670011,Klondike Gold Rush,USA
555670053,Voyageurs,USA
555672096,Little Traverse Conservancy,USA
555672178,Misty Fiords,USA
555681821,Cordillera Oriental de Carchi,ECU
555690779,VEP nr.205996,EST
555690806,VEP nr.205993,EST
555690854,Odertal Frankfurt-Lebus mit Pontischen Hängen,DEU
555690937,Am Scheidebach,DEU
555691347,Lehosmäki,FIN
555691447,Saarilammin luonnonsuojelualue,FIN
555691677,Wortel Kolonie,BEL
555691681,NBP-WV-18-0003,BEL
555691687,NBP-LI-17-0012,BEL
555691693,uitgebreid bosbeheerplan Oost-Vlaanderen,BEL
555691694,uitgebreid bosbeheerplan West-Vlaanderen,BEL
555691696,uitgebreid bosbeheerplan Limburg,BEL
555691697,uitgebreid bosbeheerplan Antwerpen,BEL
555691704,NBP-AN-17-0014 (type 2),BEL
555691711,NBP-AN-17-0027,BEL
555691718,NBP-AN-18-0006,BEL
555691728,NBP-AN-19-0024 (type 2),BEL
555691954,Cínovecký hřbet,CZE
555691987,Le Schartenknopf,BEL
555691988,Marais de Grendel,BEL
555691989,Vallée de la Woltz (intègre Cornelysmillen),BEL
555692156,Risov Žleb,SVN
555692159,Bele Vode,SVN
555692160,Goljak,SVN
555692161,Snežnik-ždrocle,SVN
555692176,Stružnica,SVN
555692177,Krajc-bukovje,SVN
555692205,Kobile,SVN
555692206,Pragozd Gorjanci,SVN
555692207,Hrastova Loza,SVN
555692208,Radenci Nad Kolpo,SVN
555692209,Dečinska Stena,SVN
555692220,Kunšperk,SVN
555692222,Pri Debelih Bukvah,SVN
555692223,Ravna Gora,SVN
555692230,Log,SVN
555692243,Olševa,SVN
555692246,Brezni Vrh,SVN
555692248,Gris,SVN
555692252,Pragozd Belinovec,SVN
555692273,Murska Šuma,SVN
555692276,Volnik,SVN
555692299,Giritz,CHE
555692301,Haumättli,CHE
555692318,Studenmatt,CHE
555692319,Malzrüti,CHE
555692339,Chly Rhy,CHE
555692362,Sandrüti,CHE
555692366,Laufen,CHE
555692367,Wide,CHE
555692368,Schnäggewise,CHE
555692376,Allmendsberg,CHE
555692390,Spittellache,CHE
555692391,Fiechtenrain,CHE
555692410,Horngraben,CHE
555692411,Lange Erlen,CHE
555692412,Riesiwegli,CHE
555692413,Weilmatten,CHE
555692414,Chrischonatal,CHE
555692470,Marais de Mategnin,CHE
555692472,Prés de Villette,CHE
555692473,Prés de Faverges,CHE
555692478,Les Granges,CHE
555692480,Bois Prodom,CHE
555692494,Döss At,CHE
555692533,Val Cama - Val Leggia - Val Grono,CHE
555692541,Brentan,CHE
555692544,Etangs de Bonfol,CHE
555692548,Theusseret,CHE
555692550,Clairbié,CHE
555692580,Les Goudebas,CHE
555692581,La Cornée Maison-Blanche,CHE
555692617,Burghügel,CHE
555692637,Niederholz,CHE
555692645,Maziferchopf,CHE
555692654,​Grääte,CHE
555692655,Laadel,CHE
555692656,​Chörblihaalde,CHE
555692657,​Cholrüüti,CHE
555692658,Samschtacker,CHE
555692662,​Eschpiseeli,CHE
555692667,​Blaase,CHE
555692671,Chiibacker,CHE
555692672,​Chrummhaalde,CHE
555692676,​Albärg,CHE
555692677,​Hegi,CHE
555692747,Kollerwiese,CHE
555692769,Ruine Neuburg,CHE
555692790,La Mouille de la Vraconnaz,CHE
555692823,Entre les deux Terreaux,CHE
555692838,Les Loges,CHE
555692896,Lac de Morgins,CHE
555692897,Lac de Taney,CHE
555692905,Grundberg - Almagellertal,CHE
555692958,Wiesen Wasterkingen,CHE
555693001,Auenwald Haumättli,CHE
555693073,Fullerhalde,CHE
555693078,Chalofen Mumpf,CHE
555693079,Bachtalen Nord,CHE
555693080,Bachtalen Süd,CHE
555693095,Steigstrasse,CHE
555693103,Steibruch,CHE
555693104,Etzgerfrohnhalde,CHE
555693105,Etzgerhalde/Herrenhölzli,CHE
555693107,Wandfluh,CHE
555693111,Chrumbelinde,CHE
555693134,Frauenholz,CHE
555693160,Mumpferflue,CHE
555693210,Altholzinsel Ackerraihalde,CHE
555693223,Kaisterkopf,CHE
555693303,Eichenwaldreservat Hardwald,CHE
555693322,Vereinbarung über das Waldreservat Rieselbuck,CHE
555693380,Giritz Koblenz,CHE
555693383,Auenwaldreservat Koblenzer Laufe,CHE
555693414,In der Halde,CHE
555693415,Nurren,CHE
555693418,Vereinbarung über das Eichenwaldreservat Achenberg; Teil Klingnau,CHE
555693424,Neuberghalde,CHE
555693429,Eichenwaldreservat Rheinfelder Berg,CHE
555693458,Brunnhalde,CHE
555693466,"Eichenwaldreservate Rheinfelden (Wasserloch, Rüchi und Heimeholz)",CHE
555693575,Allschwilerwald,CHE
555693606,Muttenzer Hard,CHE
555693608,Blüttenenchöpfli - Chaselboden,CHE
555693620,Berg,CHE
555693621,Chlini Asp,CHE
555693622,Gebstelli,CHE
555693634,Ergolz,CHE
555693638,Martiswald,CHE
555693670,Rheinhalde,CHE
555693696,Bois de la Maille,CHE
555693698,Bois des Bouchets,CHE
555693701,Bois Rosset,CHE
555693702,Bois Vieux,CHE
555693703,Brequanne,CHE
555693704,Butte de Champ Coquet,CHE
555693706,Charmilles,CHE
555693707,Combes Chapuis,CHE
555693708,Grand Bois de Roulave,CHE
555693709,Grands Bois de Satigny,CHE
555693713,Les Arales,CHE
555693715,Les Dolliets,CHE
555693716,Les Douves,CHE
555693726,Vallon de l'Allondon,CHE
555693727,Vallon de l'Hermance,CHE
555693728,Vallon de la Laire,CHE
555693729,Vallon du Longet,CHE
555693780,Stürfis-Alpnova,CHE
555693781,Neuwald,CHE
555693842,Val Cama - Val Leggia,CHE
555693843,Val Cama - Val Leggia,CHE
555693935,Brägan,CHE
555693940,Al Ram,CHE
555693959,Etangs de Bonfol,CHE
555693962,Les Sommetres,CHE
555693970,L'Etieumatte,CHE
555693971,Côte à l'Aigle,CHE
555693980,"Côte à l'Aigle, Piquerez P.M.U.E.",CHE
555693986,Lucelle,CHE
555693987,Lucelle,CHE
555693988,Silberloch,CHE
555693990,Le Grand Pré,CHE
555693997,Le Bois Clamé,CHE
555693998,Le Bois Clamé,CHE
555694001,Combe Chabroyat,CHE
555694002,Combe Chabroyat,CHE
555694005,Pietchisson - Sous les Roches,CHE
555694009,Le Breuleux,CHE
555694010,Combe Chabroyat  - Côte aux Crats,CHE
555694014,Droit Côtai,CHE
555694016,Sous les Roches,CHE
555694044,Le Löwenburg,CHE
555694046,La Blanche Terre,CHE
555694047,En Craye,CHE
555694048,Les Vieilles Gobes,CHE
555694049,Treuche Patat,CHE
555694050,Planche du Paigre,CHE
555694051,Bois des Rochattes,CHE
555694052,Bois Défendu,CHE
555694062,Mont Miserez,CHE
555694109,Les Brenetets,CHE
555694117,L'Arvoux-Combe à l'Ours,CHE
555694118,La Caroline,CHE
555694126,Roches de Moron,CHE
555694145,La Grosse Prise,CHE
555694154,Ilot de sénescence,CHE
555694173,Ilot de sénescence,CHE
555694194,Schweizerischer Nationalpark,CHE
555694330,Steinbruchhau,CHE
555694331,Auenwald,CHE
555694332,Gräte,CHE
555694337,Spitzhau,CHE
555694341,Seldenhalde,CHE
555694342,Stockerhau,CHE
555694344,Steimüri Badstieghau Lachenhau Radeggerhalde,CHE
555694347,Osterberg,CHE
555694350,Underem Osterberg/ Buck,CHE
555694366,Choepfli,CHE
555694381,Moesli,CHE
555694394,Roti Flue Kleinluetzel Buschlen Dorfholle,CHE
555694429,Riedholen,CHE
555694431,Niderholz,CHE
555694519,Schaaren,CHE
555694528,Mammern,CHE
555694560,Rodenberg,CHE
555694562,Kapf,CHE
555694570,Mogries,CHE
555694571,Atzebrunne,CHE
555694583,Schupfi,CHE
555694586,Arena,CHE
555694588,Onsernone,CHE
555694592,Valle della Motta,CHE
555694593,Palagnedra,CHE
555694609,Réserve forestière des Aiguilles de Baulmes,CHE
555694627,Réserve forestière de la Vallée de Joux,CHE
555694628,Réserve forestière des Léseneys,CHE
555694647,Réserve forestière de la Vallée de Joux,CHE
555694724,Thurspitz,CHE
555694725,Niderholz,CHE
555694735,"Adenberg, Rafz",CHE
555694736,"Rhihalden, Hüntwangen",CHE
555694770,Feuchtgebiet am Schwarzbach,CHE
555694781,Feuchtgebiet am Schwarzbach,CHE
555694803,Trockenstandorte bei Ellikon,CHE
555694832,Trockenstandorte bei Ellikon,CHE
555694857,Trockenstandorte bei Ellikon,CHE
555694898,Trockenstandorte bei Ellikon,CHE
555694932,TSO Büelbrunnen,CHE
555694956,TSO Rhihalden,CHE
555694957,"TSO, Riedwiese Halbinsel Au",CHE
555694962,FSO Unteres Wannenloch/Sumpf,CHE
555694995,TSO Bergwis,CHE
555695017,"TSO, Riedwiese Halbinsel Au",CHE
555695040,TSO  Risi,CHE
555695053,TSO Spitz,CHE
555695063,TSO Halden und Kiesgrube Rain,CHE
555695100,TSO In den hinteren Halden,CHE
555695105,TSO Halden und Kiesgrube Rain,CHE
555695134,TSO Halden und Kiesgrube Rain,CHE
555695187,TSO Stampfi-Vogelsang,CHE
555695348,TSO in kelt. Wall- und Grabenanlage,CHE
555695622,Thurauen,CHE
555695623,Thurauen,CHE
555695624,Thurauen,CHE
555695625,Thurauen,CHE
555695753,TSO Rüedifahr,CHE
555695758,Paso Centurión y Sierra de Ríos,URY
555697522,Mwambesi,TZA
555697586,Chipanje Chetu,MOZ
555697587,Tchuma tchato,MOZ
555697639,Gyeonggi Paju Gunnaemyeon,KOR
555697640,Gyeonggi Paju Jangdanmyeon,KOR
555697641,Gyeonggi Paju Jindongmyeon,KOR
555697642,Gyeonggi Gimpo Wolgotmyeon,KOR
555697643,Gyeonggi Gimpo Haseongmyeon,KOR
555697648,Gyeonggi Yeoncheon Jangnammyeon,KOR
555697650,Gangwon Cheorwon Gimhwaeup,KOR
555697651,Gangwon Cheorwon Dongsongeup,KOR
555697653,Gangwon Cheorwon Geunbukmyeon,KOR
555697654,Gangwon Cheorwon Geundongmyeon,KOR
555697655,Gangwon Cheorwon Wondongmyeon,KOR
555697656,Gangwon Cheorwon Wonnammyeon,KOR
555697661,Gangwon Yanggu Haeanmyeon,KOR
555697662,Gangwon Inje Seohwamyeon,KOR
555697703,Cinaruco,COL
555697870,Niger Source,GIN
555698077,Al Mashabiya,QAT
555698198,TSO Rhihalden,CHE
555698213,Rihalden,CHE
555698217,Hard,CHE
555698218,Hard,CHE
555698224,Rihalden,CHE
555698242,Hörnlirain,CHE
555698315,Schanz,CHE
555698318,Bannhalde,CHE
555698327,Drina,BIH
555698328,NP UNA,BIH
555698344,Cicelj,BIH
555698345,Una,BIH
555698348,Gromizelj,BIH
555698355,Sonlez-Pamer,LUX
555698357,Hautbellain-Fooschtbaach,LUX
555698358,Wesa-Fokswinkel,LIE
555698359,"Periol, Bofel, Neufeld, Undera Forst",LIE
555698366,Kuti,HRV
555698425,VEP nr.207633,EST
555698662,VEP nr.208403,EST
555698664,VEP nr.208402,EST
555698673,VEP nr.208400,EST
555698684,VEP nr.208679,EST
555698963,VEP nr.208601,EST
555699015,VEP nr.208225,EST
555699050,VEP nr.208143,EST
555699295,VEP nr.208485,EST
555699315,VEP nr.207476,EST
555699321,VEP nr.207472,EST
555699322,VEP nr.207470,EST
555699323,VEP nr.207471,EST
555699434,VEP nr.206864,EST
555699565,VEP nr.207967,EST
555699601,VEP nr.208545,EST
555699986,VEP nr.206859,EST
555699988,VEP nr.206858,EST
555700000,VEP nr.206856,EST
555700342,VEP nr.206840,EST
555700376,Osogovski Planini,MKD
555700551,VEP nr.207718,EST
555700560,VEP nr.207717,EST
555700667,Kiemerchen / Scheiergronn / Groussebësch,LUX
555700820,Wiedingharder- und Gotteskoog,DEU
555700883,Kalmthoutse Heide,BEL
555700884,Vallei van het Merkske,BEL
555700885,Stamprooierbroek,BEL
555700975,Neusiedler See - Seewinkel,AUT
555701062,Kissanhäntä,FIN
555701181,Pikku-Räykyn luonnonsuojelualue,FIN
555701377,Myränsalon luonnonsuojelualue,FIN
555701513,Innauen bei Schärding,AUT
